order_id,date,item_name,Product_category,quantity,Unit_Price,transaction_amount,transaction_type,received_by,time_of_sale,Customer_ID,Delivery_Address
596,4/26/2022,Tres Leches ,Desert,5,4.99,24.95,Online,O8563,Night,(306) 505-1000,"694 Main St, Miami Beach"
597,11/30/2022,Arroz con leche,Desert,5,4.99,24.95,Online,Z2504,Midnight,(308) 505-1018,"269 Pine Rd, Coral Gables"
598,8/2/2022,Side Dish Fries Large,Side ,5,5.79,28.95,Cash,O8563,Afternoon,(305) 505-1002,
599,10/3/2022,1/2 chicken salad and 2 sodas ,Combo ,3,17.99,53.97,Cash,O8563,Morning,(305) 504-1005,"119 Birch Blvd, Homestead"
600,12/24/2022,1 Piece Chicken ,Chicken_Main ,1,10.99,10.99,Cash,E3960,Morning,(305) 502-1003,"344 Cherry Ct, Hialeah"
601,11/1/2022,2 Whole Chickents,Chicken_Main ,10,40.79,407.9,Online,E3960,Morning,(307) 504-1019,"567 Main St, Miami"
602,8/27/2022,1 chichen and 2 sides,Combo ,2,45.59,91.18,Cash,E3960,Night,(308) 507-1005,
603,8/31/2022,Side dish Salad,Side ,6,15.45,92.7,Cash,E3960,Afternoon,(305) 508-1019,"911 Maple Dr, North Miami"
604,9/8/2022,Side Dish Fries,Side ,1,3.59,3.59,Cash,Z2504,Night,(308) 509-1008,"397 Elm St, Kendall"
605,4/4/2022,1 Piece Chicken ,Chicken_Main ,4,10.99,43.96,Card,Z2504,Afternoon,(310) 503-1022,
606,4/9/2022,1 chichen and 2 sides,Combo ,1,45.59,45.59,Cash,E3960,Night,(310) 507-1010,"369 Birch Blvd, Doral"
607,12/15/2022,Side Dish Yuca,Side ,1,3.59,3.59,Cash,O8563,Afternoon,(305) 501-1002,
608,2/28/2023,Side Dish Plantains,Side ,1,3.59,3.59,Online,Z2504,Midnight,(306) 503-1001,"647 Oak Ave, Hialeah"
609,2/7/2023,Side Dish Plantains Large,Side ,9,5.79,52.11,Card,O8563,Midnight,(306) 510-1018,"130 Elm St, Miami"
610,5/8/2022,Side Dish Mashed Potatoes,Side ,8,3.59,28.72,Online,Z2504,Evening,(305) 507-1013,
611,6/25/2022,Chicken Sub 6in ,Chicken_Main ,1,8.99,8.99,Online,O8563,Morning,(309) 511-1000,"993 Willow Way, Coral Gables"
612,2/6/2023,2 Whole Chickents,Chicken_Main ,9,40.79,367.11,Online,Z2504,Midnight,(305) 500-1001,"390 Maple Dr, Miami"
613,6/10/2022,Arroz con leche,Desert,9,4.99,44.91,Online,Z2504,Night,(307) 502-1018,"575 Willow Way, Miami"
614,12/19/2022,1 Whole Chicken,Chicken_Main ,3,23.99,71.97,Card,Z2504,Morning,(310) 509-1000,"234 Willow Way, North Miami"
615,8/14/2022,1 chicken and 4 sodas ,Combo ,7,40.54,283.78,Card,Z2504,Morning,(308) 503-1019,"783 Elm St, Doral"
616,7/15/2022,Arroz con leche,Desert,3,4.99,14.97,Online,Z2504,Midnight,(307) 502-1003,"883 Maple Dr, Coral Gables"
617,6/28/2022,Side Dish Mashed Potatoes Large,Side ,4,5.79,23.16,Cash,O8563,Night,(307) 505-1020,"559 Cedar Ln, Coral Gables"
618,4/8/2022,1 Piece Chicken ,Chicken_Main ,5,10.99,54.95,Online,Z2504,Evening,(309) 504-1013,"540 Willow Way, Miami Beach"
619,9/9/2022,2 chickens and 4 sides ,Combo ,3,65.49,196.47,Cash,E3960,Morning,(306) 508-1008,"784 Main St, Coral Gables"
620,9/14/2022,1 Whole Chicken,Chicken_Main ,4,23.99,95.96,Online,Z2504,Evening,(305) 510-1005,
621,2/13/2023,2 Whole Chickents,Chicken_Main ,9,40.79,367.11,Online,E3960,Evening,(310) 510-1002,"936 Birch Blvd,  Dolphin"
622,12/14/2022,1/2 chicken with fries ,Combo ,3,15.99,47.97,Online,E3960,Afternoon,(308) 510-1014,"591 Willow Way, Doral"
623,4/2/2022,Side Dish Beans Large,Side ,1,5.79,5.79,Cash,Z2504,Midnight,(310) 501-1017,
624,3/8/2023,1/2 chicken with fries ,Combo ,5,15.99,79.95,Cash,E3960,Morning,(307) 508-1001,"149 Pine Rd, Miami Beach"
625,6/17/2022,Chicha,Soda,6,3.6,21.6,Online,O8563,Morning,(310) 506-1017,
626,2/1/2023,1 chichen and 2 sides,Combo ,8,45.59,364.72,Cash,Z2504,Night,(309) 504-1001,"646 Main St, Homestead"
627,6/22/2022,2 Whole Chickents,Chicken_Main ,8,40.79,326.32,Online,E3960,Afternoon,(309) 503-1000,"649 Cedar Ln, Hialeah"
628,5/2/2022,Side Dish Beand,Side ,5,3.59,17.95,Card,E3960,Night,(307) 509-1003,"573 Willow Way, Homestead"
629,1/20/2023,Side dish Salad,Side ,8,15.45,123.6,Cash,Z2504,Evening,(309) 504-1001,"646 Main St, Homestead"
630,5/27/2022,Side Dish Mashed Potatoes Large,Side ,8,5.79,46.32,Card,O8563,Morning,(305) 504-1005,"119 Birch Blvd, Homestead"
631,7/1/2022,2 chickens and 4 sides ,Combo ,1,65.49,65.49,Cash,O8563,Evening,(310) 509-1020,"433 Cedar Ln,  Dolphin"
632,10/28/2022,Side Dish Fries,Side ,7,3.59,25.13,Online,Z2504,Night,(310) 511-1019,"551 Oak Ave,  Dolphin"
633,5/24/2022,Side Dish Yuca Large,Side ,10,5.79,57.9,Online,E3960,Evening,(307) 509-1013,"243 Cherry Ct, Miami Beach"
634,7/26/2022,Chicken Sub 12in,Chicken_Main ,5,12.99,64.95,Cash,Z2504,Afternoon,(310) 503-1012,"709 Pine Rd, Hialeah"
635,2/6/2023,Side Dish Fries Large,Side ,8,5.79,46.32,Online,O8563,Night,(310) 503-1011,"642 Elm St,  Dolphin"
636,4/26/2022,Chicken Sub 6in ,Chicken_Main ,3,8.99,26.97,Card,O8563,Morning,(309) 500-1009,"108 Maple Dr, Hialeah"
637,5/14/2022,Soda ,Soda,5,1.8,9,Cash,O8563,Midnight,(305) 504-1016,"869 Pine Rd,  Dolphin"
638,8/20/2022,Side Dish Fries,Side ,2,3.59,7.18,Online,Z2504,Afternoon,(305) 506-1022,"224 Willow Way, Miami"
639,1/26/2023,Side Dish Beand,Side ,8,3.59,28.72,Cash,E3960,Morning,(306) 505-1013,"328 Oak Ave, Doral"
640,1/4/2023,Chicken Sub 6in ,Chicken_Main ,5,8.99,44.95,Online,E3960,Night,(310) 503-1006,"901 Pine Rd, North Miami"
641,2/9/2023,1 chichen and 2 sides,Combo ,2,45.59,91.18,Cash,O8563,Afternoon,(310) 501-1008,"344 Willow Way, North Miami"
642,5/9/2022,Tres Leches ,Desert,5,4.99,24.95,Online,Z2504,Morning,(305) 504-1013,"665 Cedar Ln, Homestead"
643,10/20/2022,Chicha,Soda,3,3.6,10.8,Cash,E3960,Afternoon,(305) 507-1011,
644,2/3/2023,1 chichen and 2 sides,Combo ,5,45.59,227.95,Online,O8563,Evening,(308) 511-1011,
645,7/26/2022,Side Dish Fries,Side ,1,3.59,3.59,Cash,O8563,Night,(306) 500-1009,"471 Birch Blvd, Hialeah"
646,8/30/2022,2 chickens and 4 sides ,Combo ,7,65.49,458.43,Online,Z2504,Afternoon,(306) 500-1001,"925 Cedar Ln, Hialeah"
647,6/5/2022,1/2 chicken salad and 2 sodas ,Combo ,1,17.99,17.99,Cash,Z2504,Afternoon,(309) 503-1000,"649 Cedar Ln, Hialeah"
648,5/27/2022,Side Dish Fries Large,Side ,8,5.79,46.32,Cash,E3960,Night,(309) 509-1005,"869 Birch Blvd, Doral"
649,11/5/2022,Side Dish Fries,Side ,9,3.59,32.31,Cash,E3960,Midnight,(310) 501-1022,"890 Maple Dr,  Dolphin"
650,4/7/2022,Side Dish Beand,Side ,7,3.59,25.13,Online,O8563,Morning,(309) 504-1004,"948 Main St, Homestead"
651,7/11/2022,Alfajor,Desert,4,3.45,13.8,Online,Z2504,Midnight,(310) 501-1000,"463 Maple Dr, Miami"
652,5/21/2022,1 chichen and 2 sides,Combo ,5,45.59,227.95,Online,Z2504,Afternoon,(305) 503-1014,"635 Pine Rd, Hialeah"
653,5/30/2022,Side Dish Fries Large,Side ,6,5.79,34.74,Online,Z2504,Midnight,(305) 508-1019,"911 Maple Dr, North Miami"
654,3/4/2023,Side Dish Mashed Potatoes Large,Side ,1,5.79,5.79,Cash,Z2504,Morning,(306) 501-1018,"834 Elm St,  Dolphin"
655,6/30/2022,1 Piece Chicken ,Chicken_Main ,8,10.99,87.92,Online,Z2504,Morning,(306) 503-1019,"780 Maple Dr, Doral"
656,11/28/2022,Chicken Sub 6in ,Chicken_Main ,2,8.99,17.98,Online,Z2504,Midnight,(309) 510-1003,"203 Maple Dr, Kendall"
657,1/10/2023,Side Dish Mashed Potatoes,Side ,6,3.59,21.54,Card,Z2504,Midnight,(306) 511-1006,"184 Oak Ave, Miami Beach"
658,10/10/2022,Tres Leches ,Desert,7,4.99,34.93,Card,O8563,Afternoon,(308) 511-1003,"264 Main St, Miami"
659,1/21/2023,Chicha,Soda,5,3.6,18,Online,E3960,Afternoon,(305) 507-1016,"610 Oak Ave, Coral Gables"
660,7/25/2022,1 Piece Chicken ,Chicken_Main ,7,10.99,76.93,Cash,Z2504,Night,(309) 510-1015,"683 Willow Way, Miami"
661,10/11/2022,2 Whole Chickents,Chicken_Main ,9,40.79,367.11,Online,O8563,Midnight,(305) 508-1020,
662,2/15/2023,1/2 Chicken,Chicken_Main ,8,13.13,105.04,Online,Z2504,Afternoon,(308) 507-1019,"689 Birch Blvd, Hialeah"
663,2/5/2023,Side Dish Mashed Potatoes,Side ,8,3.59,28.72,Online,E3960,Night,(306) 510-1008,"481 Cedar Ln, North Miami"
664,10/31/2022,2 Whole Chickents,Chicken_Main ,1,40.79,40.79,Online,E3960,Morning,(308) 502-1000,"474 Main St, Miami"
665,5/6/2022,Chicken Sub 12in,Chicken_Main ,9,12.99,116.91,Online,Z2504,Evening,(309) 508-1015,"940 Main St,  Dolphin"
666,1/25/2023,Arroz con leche,Desert,8,4.99,39.92,Cash,Z2504,Evening,(306) 502-1015,"499 Willow Way, Miami Beach"
667,9/28/2022,2 chickens and 4 sides ,Combo ,1,65.49,65.49,Cash,Z2504,Evening,(308) 508-1018,"659 Maple Dr, Kendall"
668,5/11/2022,Side dish Salad,Side ,8,15.45,123.6,Online,O8563,Morning,(310) 500-1012,"878 Main St, Miami"
669,3/18/2023,Water ,Soda,4,1.5,6,Online,Z2504,Evening,(307) 511-1009,"344 Oak Ave, Coral Gables"
670,7/5/2022,Water ,Soda,1,1.5,1.5,Cash,Z2504,Night,(305) 510-1001,"456 Elm St, Kendall"
671,10/9/2022,Chicken Sub 6in ,Chicken_Main ,7,8.99,62.93,Online,Z2504,Afternoon,(308) 502-1008,"143 Oak Ave,  Dolphin"
672,11/24/2022,Side Dish Mashed Potatoes,Side ,9,3.59,32.31,Card,Z2504,Evening,(308) 501-1008,
673,9/17/2022,2 chickens and 4 sides ,Combo ,1,65.49,65.49,Cash,O8563,Midnight,(305) 501-1008,"322 Cedar Ln, Homestead"
674,7/17/2022,1 chicken and 4 sodas ,Combo ,4,40.54,162.16,Card,O8563,Morning,(308) 508-1008,"553 Cedar Ln, Doral"
675,4/17/2022,1/2 chicken with fries ,Combo ,4,15.99,63.96,Cash,E3960,Night,(310) 501-1019,"130 Elm St, Coral Gables"
676,5/4/2022,Side Dish Mashed Potatoes,Side ,9,3.59,32.31,Cash,E3960,Evening,(309) 500-1022,"985 Main St, Homestead"
677,5/19/2022,Side Dish Yuca,Side ,5,3.59,17.95,Online,E3960,Morning,(306) 504-1014,"562 Willow Way, Kendall"
678,5/23/2022,Side Dish Plantains,Side ,7,3.59,25.13,Online,Z2504,Evening,(307) 501-1008,
679,11/2/2022,Soda ,Soda,1,1.8,1.8,Online,O8563,Morning,(307) 511-1007,"663 Birch Blvd,  Dolphin"
680,4/20/2022,Arroz con leche,Desert,1,4.99,4.99,Cash,Z2504,Night,(308) 502-1010,
681,12/9/2022,Side Dish Beand,Side ,5,3.59,17.95,Online,E3960,Night,(306) 503-1020,"961 Willow Way, Kendall"
682,10/11/2022,Tres Leches ,Desert,9,4.99,44.91,Online,Z2504,Midnight,(306) 505-1015,"936 Main St, Miami Beach"
683,8/12/2022,Side Dish Plantains,Side ,7,3.59,25.13,Cash,Z2504,Midnight,(308) 507-1011,"773 Elm St, Homestead"
684,9/18/2022,1/2 chicken with fries ,Combo ,4,15.99,63.96,Cash,Z2504,Afternoon,(308) 503-1000,"950 Main St, Homestead"
685,5/20/2022,Side Dish Plantains Large,Side ,1,5.79,5.79,Cash,Z2504,Afternoon,(308) 509-1004,"904 Willow Way, Hialeah"
686,11/25/2022,2 chickens and 4 sides ,Combo ,8,65.49,523.92,Cash,Z2504,Afternoon,(310) 509-1011,"436 Cherry Ct, Doral"
687,12/18/2022,Chicken Sub 12in,Chicken_Main ,7,12.99,90.93,Cash,Z2504,Midnight,(305) 502-1006,
688,5/14/2022,Tres Leches ,Desert,1,4.99,4.99,Online,O8563,Afternoon,(310) 505-1001,"431 Cedar Ln, North Miami"
689,8/13/2022,Side Dish Fries Large,Side ,8,5.79,46.32,Cash,O8563,Afternoon,(305) 502-1017,"859 Cherry Ct, Doral"
690,10/5/2022,Side Dish Mashed Potatoes,Side ,10,3.59,35.9,Cash,O8563,Night,(307) 506-1009,"355 Birch Blvd, Miami"
691,4/1/2022,Side Dish Yuca Large,Side ,5,5.79,28.95,Cash,E3960,Evening,(309) 503-1020,"668 Cherry Ct, Coral Gables"
692,1/13/2023,Chicha,Soda,9,3.6,32.4,Online,O8563,Afternoon,(305) 511-1015,"186 Birch Blvd, Miami"
693,11/29/2022,Side Dish Fries Large,Side ,1,5.79,5.79,Online,O8563,Midnight,(307) 510-1003,"128 Oak Ave, Miami"
694,4/22/2022,1 chicken and 4 sodas ,Combo ,5,40.54,202.7,Cash,Z2504,Midnight,(310) 506-1010,"381 Pine Rd, North Miami"
695,8/24/2022,Side Dish Mashed Potatoes Large,Side ,6,5.79,34.74,Online,Z2504,Midnight,(306) 500-1007,"140 Maple Dr, Homestead"
696,2/23/2023,Side Dish Fries,Side ,7,3.59,25.13,Online,O8563,Evening,(309) 502-1016,"752 Main St, Miami Beach"
697,5/5/2022,Side Dish Beans Large,Side ,8,5.79,46.32,Cash,Z2504,Midnight,(309) 501-1008,
698,11/26/2022,Side Dish Yuca,Side ,9,3.59,32.31,Online,E3960,Night,(309) 502-1008,
699,9/9/2022,1 Piece Chicken ,Chicken_Main ,2,10.99,21.98,Online,Z2504,Evening,(310) 500-1000,"684 Maple Dr, Coral Gables"
700,11/15/2022,2 Whole Chickents,Chicken_Main ,2,40.79,81.58,Cash,Z2504,Evening,(307) 509-1006,"173 Main St,  Dolphin"
701,7/19/2022,Chicken Sub 12in,Chicken_Main ,4,12.99,51.96,Online,O8563,Evening,(310) 506-1004,"557 Pine Rd, Homestead"
702,3/25/2023,1/2 chicken with fries ,Combo ,8,15.99,127.92,Cash,E3960,Afternoon,(309) 510-1020,
703,11/1/2022,2 Whole Chickents,Chicken_Main ,4,40.79,163.16,Online,Z2504,Afternoon,(305) 509-1015,"941 Maple Dr, Hialeah"
704,8/14/2022,Side Dish Mashed Potatoes,Side ,2,3.59,7.18,Online,O8563,Evening,(309) 504-1001,"646 Main St, Homestead"
705,10/7/2022,Side Dish Fries,Side ,7,3.59,25.13,Online,E3960,Evening,(308) 507-1010,
706,2/5/2023,Tres Leches ,Desert,10,4.99,49.9,Online,Z2504,Night,(308) 507-1004,"805 Main St,  Dolphin"
707,12/16/2022,Tres Leches ,Desert,2,4.99,9.98,Online,Z2504,Night,(307) 501-1010,"105 Cherry Ct, Hialeah"
708,3/15/2023,Side Dish Plantains Large,Side ,5,5.79,28.95,Cash,Z2504,Midnight,(308) 504-1006,"454 Cherry Ct, Hialeah"
709,2/22/2023,Side Dish Yuca Large,Side ,5,5.79,28.95,Cash,Z2504,Morning,(305) 507-1013,
710,3/15/2023,1/2 chicken salad and 2 sodas ,Combo ,8,17.99,143.92,Card,Z2504,Night,(310) 503-1004,"858 Cedar Ln, North Miami"
711,10/30/2022,1 Whole Chicken,Chicken_Main ,3,23.99,71.97,Cash,Z2504,Afternoon,(305) 510-1001,"456 Elm St, Kendall"
712,12/17/2022,1 Whole Chicken,Chicken_Main ,2,23.99,47.98,Online,Z2504,Midnight,(308) 509-1017,"432 Cherry Ct, North Miami"
713,12/2/2022,Tres Leches ,Desert,6,4.99,29.94,Online,E3960,Morning,(308) 508-1010,"868 Main St,  Dolphin"
714,12/14/2022,1 Whole Chicken,Chicken_Main ,2,23.99,47.98,Cash,Z2504,Afternoon,(308) 510-1021,"279 Elm St, Miami Beach"
715,4/12/2022,1 Piece Chicken ,Chicken_Main ,2,10.99,21.98,Online,Z2504,Morning,(310) 506-1018,"856 Pine Rd, Hialeah"
716,12/3/2022,Side Dish Beans Large,Side ,3,5.79,17.37,Cash,O8563,Midnight,(306) 509-1017,"232 Cherry Ct, Homestead"
717,10/11/2022,Side Dish Beans Large,Side ,10,5.79,57.9,Card,Z2504,Evening,(310) 505-1009,"158 Willow Way, North Miami"
718,12/28/2022,Chicha,Soda,7,3.6,25.2,Online,O8563,Afternoon,(310) 503-1006,"901 Pine Rd, North Miami"
719,5/9/2022,2 chickens and 4 sides ,Combo ,3,65.49,196.47,Cash,Z2504,Midnight,(307) 500-1020,"658 Main St, North Miami"
720,5/10/2022,1/2 chicken salad and 2 sodas ,Combo ,7,17.99,125.93,Cash,Z2504,Morning,(308) 508-1007,"422 Elm St, Hialeah"
721,8/13/2022,Side Dish Mashed Potatoes,Side ,6,3.59,21.54,Card,E3960,Afternoon,(310) 510-1019,"885 Pine Rd, Coral Gables"
722,9/14/2022,Side Dish Yuca Large,Side ,6,5.79,34.74,Card,Z2504,Midnight,(305) 508-1015,"314 Willow Way, North Miami"
723,2/16/2023,2 chickens and 4 sides ,Combo ,7,65.49,458.43,Online,O8563,Evening,(305) 501-1022,"474 Maple Dr, Coral Gables"
724,6/27/2022,1/2 Chicken,Chicken_Main ,5,13.13,65.65,Cash,Z2504,Night,(310) 501-1009,"320 Elm St, North Miami"
725,7/4/2022,Side Dish Fries,Side ,3,3.59,10.77,Online,Z2504,Afternoon,(305) 505-1003,
726,9/11/2022,Chicken Sub 12in,Chicken_Main ,2,12.99,25.98,Online,Z2504,Morning,(310) 506-1002,
727,8/25/2022,1 chichen and 2 sides,Combo ,9,45.59,410.31,Cash,Z2504,Midnight,(306) 509-1008,"802 Cedar Ln, Doral"
728,8/3/2022,Side Dish Plantains,Side ,4,3.59,14.36,Online,Z2504,Midnight,(309) 506-1009,"150 Pine Rd, Kendall"
729,11/24/2022,Water ,Soda,5,1.5,7.5,Cash,Z2504,Night,(310) 505-1009,"158 Willow Way, North Miami"
730,6/28/2022,Tres Leches ,Desert,10,4.99,49.9,Cash,Z2504,Afternoon,(310) 500-1011,"402 Birch Blvd, Kendall"
731,3/9/2023,1 Whole Chicken,Chicken_Main ,10,23.99,239.9,Cash,O8563,Afternoon,(306) 510-1012,"551 Oak Ave, Miami Beach"
732,6/13/2022,Side Dish Fries Large,Side ,1,5.79,5.79,Card,O8563,Midnight,(310) 500-1007,"861 Main St,  Dolphin"
733,2/3/2023,Side dish Salad,Side ,10,15.45,154.5,Cash,E3960,Evening,(306) 504-1012,"631 Oak Ave, Homestead"
734,10/7/2022,1 chicken and 4 sodas ,Combo ,1,40.54,40.54,Cash,Z2504,Evening,(309) 501-1022,
735,8/10/2022,1 Whole Chicken,Chicken_Main ,8,23.99,191.92,Cash,E3960,Morning,(307) 501-1012,"376 Willow Way, Coral Gables"
736,9/25/2022,Side Dish Beand,Side ,1,3.59,3.59,Card,Z2504,Afternoon,(310) 504-1010,"735 Elm St, Miami Beach"
737,9/20/2022,Side Dish Mashed Potatoes,Side ,9,3.59,32.31,Online,O8563,Night,(305) 500-1003,"154 Cedar Ln, Miami Beach"
738,3/1/2023,2 chickens and 4 sides ,Combo ,9,65.49,589.41,Online,Z2504,Morning,(309) 506-1019,"471 Elm St,  Dolphin"
739,6/6/2022,Chicha,Soda,5,3.6,18,Online,O8563,Night,(306) 501-1007,"104 Willow Way, Hialeah"
740,7/30/2022,1 chicken and 4 sodas ,Combo ,9,40.54,364.86,Cash,O8563,Midnight,(308) 504-1003,"842 Pine Rd, Miami Beach"
741,7/16/2022,1/2 chicken salad and 2 sodas ,Combo ,5,17.99,89.95,Online,Z2504,Afternoon,(308) 511-1010,"982 Cedar Ln, Hialeah"
742,11/18/2022,Side Dish Beans Large,Side ,10,5.79,57.9,Online,Z2504,Night,(309) 510-1022,"389 Willow Way, Hialeah"
743,11/9/2022,Side Dish Plantains,Side ,2,3.59,7.18,Cash,E3960,Morning,(308) 503-1014,"899 Cedar Ln, North Miami"
744,6/25/2022,Soda ,Soda,5,1.8,9,Cash,Z2504,Morning,(306) 507-1006,"232 Maple Dr, Hialeah"
745,9/11/2022,Soda ,Soda,6,1.8,10.8,Online,Z2504,Evening,(305) 509-1015,"941 Maple Dr, Hialeah"
746,8/5/2022,Side Dish Fries Large,Side ,10,5.79,57.9,Online,E3960,Midnight,(306) 505-1001,"219 Willow Way, Kendall"
747,1/14/2023,Side Dish Yuca Large,Side ,2,5.79,11.58,Cash,Z2504,Midnight,(306) 510-1007,"808 Cherry Ct, Hialeah"
748,9/20/2022,Chicken Sub 12in,Chicken_Main ,3,12.99,38.97,Cash,Z2504,Night,(308) 503-1021,"903 Oak Ave,  Dolphin"
749,8/31/2022,1/2 Chicken,Chicken_Main ,5,13.13,65.65,Cash,O8563,Morning,(308) 507-1004,"805 Main St,  Dolphin"
750,2/1/2023,Side Dish Yuca Large,Side ,2,5.79,11.58,Online,E3960,Evening,(306) 509-1019,"466 Cedar Ln, Kendall"
751,9/16/2022,1 chicken and 4 sodas ,Combo ,6,40.54,243.24,Cash,Z2504,Afternoon,(310) 502-1007,
752,6/4/2022,2 chickens and 4 sides ,Combo ,6,65.49,392.94,Online,O8563,Morning,(308) 507-1011,"773 Elm St, Homestead"
753,6/26/2022,Side Dish Fries Large,Side ,1,5.79,5.79,Cash,E3960,Midnight,(307) 504-1018,"976 Cedar Ln, Miami Beach"
754,12/29/2022,Soda ,Soda,1,1.8,1.8,Cash,Z2504,Evening,(307) 500-1015,"445 Maple Dr, Coral Gables"
755,1/2/2023,Side Dish Yuca,Side ,7,3.59,25.13,Cash,Z2504,Night,(310) 504-1002,"354 Cherry Ct, Miami Beach"
756,10/21/2022,1/2 Chicken,Chicken_Main ,4,13.13,52.52,Online,E3960,Morning,(305) 510-1002,"729 Oak Ave, Miami"
757,12/25/2022,Side Dish Plantains Large,Side ,8,5.79,46.32,Online,O8563,Morning,(307) 511-1010,"966 Maple Dr, Hialeah"
758,9/25/2022,2 chickens and 4 sides ,Combo ,5,65.49,327.45,Cash,O8563,Evening,(305) 500-1003,"154 Cedar Ln, Miami Beach"
759,12/25/2022,Side Dish Fries,Side ,6,3.59,21.54,Online,O8563,Midnight,(308) 502-1015,"391 Willow Way, Miami Beach"
760,11/14/2022,Side Dish Yuca Large,Side ,7,5.79,40.53,Online,E3960,Evening,(310) 502-1019,"109 Birch Blvd, Miami Beach"
761,11/12/2022,Side dish Salad,Side ,9,15.45,139.05,Card,O8563,Midnight,(310) 503-1003,"849 Cherry Ct, Miami Beach"
762,4/9/2022,Side Dish Yuca,Side ,8,3.59,28.72,Online,E3960,Midnight,(310) 501-1022,"890 Maple Dr,  Dolphin"
763,7/4/2022,Chicken Sub 12in,Chicken_Main ,3,12.99,38.97,Card,Z2504,Night,(305) 508-1019,"911 Maple Dr, North Miami"
764,2/14/2023,Chicken Sub 12in,Chicken_Main ,2,12.99,25.98,Cash,O8563,Night,(307) 508-1001,"149 Pine Rd, Miami Beach"
765,6/15/2022,Side Dish Beans Large,Side ,5,5.79,28.95,Cash,Z2504,Night,(309) 502-1007,"694 Cedar Ln, Doral"
766,6/19/2022,Side Dish Beans Large,Side ,9,5.79,52.11,Online,Z2504,Morning,(306) 500-1009,"471 Birch Blvd, Hialeah"
767,2/26/2023,Arroz con leche,Desert,1,4.99,4.99,Cash,O8563,Afternoon,(308) 506-1002,"441 Main St, Homestead"
768,1/12/2023,1/2 chicken salad and 2 sodas ,Combo ,6,17.99,107.94,Cash,O8563,Afternoon,(308) 510-1002,"924 Cedar Ln, North Miami"
769,6/7/2022,Side Dish Mashed Potatoes,Side ,8,3.59,28.72,Cash,O8563,Morning,(310) 508-1015,"639 Willow Way,  Dolphin"
770,2/22/2023,Alfajor,Desert,5,3.45,17.25,Cash,Z2504,Morning,(309) 508-1006,"692 Oak Ave, Miami"
771,8/15/2022,Water ,Soda,1,1.5,1.5,Online,Z2504,Midnight,(309) 509-1007,"242 Cedar Ln, Homestead"
772,3/20/2023,Side Dish Fries,Side ,4,3.59,14.36,Cash,Z2504,Evening,(305) 504-1022,"387 Cherry Ct, North Miami"
773,8/14/2022,1 chichen and 2 sides,Combo ,1,45.59,45.59,Online,Z2504,Afternoon,(307) 510-1016,"584 Willow Way, Miami"
774,3/15/2023,1 chichen and 2 sides,Combo ,1,45.59,45.59,Online,E3960,Night,(310) 511-1007,"866 Birch Blvd, Homestead"
775,3/27/2023,Side Dish Mashed Potatoes Large,Side ,4,5.79,23.16,Cash,Z2504,Night,(306) 507-1010,
776,2/7/2023,1 chicken and 4 sodas ,Combo ,6,40.54,243.24,Cash,E3960,Midnight,(305) 505-1008,"429 Main St, Miami Beach"
777,10/23/2022,Side Dish Plantains,Side ,5,3.59,17.95,Cash,Z2504,Morning,(306) 504-1004,
778,6/11/2022,1/2 chicken salad and 2 sodas ,Combo ,3,17.99,53.97,Cash,E3960,Evening,(308) 508-1013,"751 Main St, Doral"
779,1/16/2023,1/2 chicken with fries ,Combo ,10,15.99,159.9,Card,O8563,Night,(306) 505-1022,"363 Maple Dr,  Dolphin"
780,11/27/2022,2 chickens and 4 sides ,Combo ,9,65.49,589.41,Online,O8563,Afternoon,(306) 511-1021,"682 Cherry Ct, Doral"
781,5/27/2022,Side dish Salad,Side ,2,15.45,30.9,Online,Z2504,Midnight,(306) 510-1017,
782,12/16/2022,Side Dish Plantains Large,Side ,1,5.79,5.79,Online,Z2504,Night,(309) 506-1008,"133 Pine Rd, Homestead"
783,4/29/2022,Chicha,Soda,5,3.6,18,Cash,O8563,Morning,(306) 511-1021,"682 Cherry Ct, Doral"
784,7/9/2022,Chicha,Soda,1,3.6,3.6,Cash,E3960,Morning,(308) 501-1000,"347 Oak Ave, Kendall"
785,12/7/2022,Side Dish Yuca,Side ,1,3.59,3.59,Online,Z2504,Afternoon,(306) 503-1018,"748 Oak Ave, Hialeah"
786,3/13/2023,Side Dish Yuca Large,Side ,7,5.79,40.53,Online,Z2504,Night,(306) 500-1004,"711 Cherry Ct, Coral Gables"
787,3/25/2023,Tres Leches ,Desert,9,4.99,44.91,Cash,Z2504,Afternoon,(306) 507-1010,
788,8/13/2022,Tres Leches ,Desert,10,4.99,49.9,Online,O8563,Afternoon,(309) 510-1009,"412 Cedar Ln, North Miami"
789,8/3/2022,Side Dish Yuca Large,Side ,3,5.79,17.37,Cash,O8563,Morning,(305) 504-1014,"768 Birch Blvd, Hialeah"
790,7/20/2022,Side Dish Mashed Potatoes Large,Side ,7,5.79,40.53,Cash,O8563,Evening,(308) 510-1015,"193 Oak Ave,  Dolphin"
791,4/7/2022,1/2 Chicken,Chicken_Main ,4,13.13,52.52,Card,O8563,Midnight,(308) 511-1003,"264 Main St, Miami"
792,2/25/2023,Chicken Sub 12in,Chicken_Main ,6,12.99,77.94,Cash,Z2504,Morning,(310) 511-1001,"567 Cherry Ct, Miami Beach"
